Incident Begin Date,Incident End Date,State,State2,countyCode,Sequence,sequenceLength,sequenceLocation,Event
2018/9/10,2018/11/2,TX,Texas,48253,0,1,1,1295
2017/8/23,2017/9/15,TX,Texas,48255,0,1,1,1296
2015/5/4,2015/6/22,TX,Texas,48257,1,2,1,1298
2015/12/26,2016/1/21,TX,Texas,48257,1,2,2,1298
2012/8/26,2012/9/11,MS,Mississippi,28069,0,1,1,1301
2019/4/13,2019/4/14,MS,Mississippi,28069,0,1,1,1302
2021/8/28,2021/9/1,MS,Mississippi,28069,0,1,1,1303
2015/5/4,2015/6/22,TX,Texas,48259,0,1,1,1304
2020/7/25,2020/7/31,TX,Texas,48261,1,2,1,1307
2020/8/23,2020/8/27,TX,Texas,48261,1,2,2,1307
2015/12/26,2016/1/21,TX,Texas,48263,0,1,1,1308
2017/1/18,2017/1/23,CA,California,6029,0,1,1,1310
2015/10/1,2015/10/23,SC,South Carolina,45055,1,5,1,1312
2016/10/4,2016/10/30,SC,South Carolina,45055,1,5,2,1312
2017/9/6,2017/9/13,SC,South Carolina,45055,1,5,3,1312
2018/9/8,2018/10/8,SC,South Carolina,45055,1,5,4,1312
2019/8/31,2019/9/6,SC,South Carolina,45055,1,5,5,1312
2022/9/25,2022/10/4,SC,South Carolina,45055,0,1,1,1313
2018/9/10,2018/11/2,TX,Texas,48267,0,1,1,1314
2015/12/26,2016/1/21,TX,Texas,48269,0,1,1,1315
2017/2/1,2017/2/23,CA,California,6031,0,1,1,1317
2018/9/10,2018/11/2,TX,Texas,48271,0,1,1,1319
2016/5/22,2016/6/24,TX,Texas,48273,0,1,1,1322
2017/8/23,2017/9/15,TX,Texas,48273,0,1,1,1323
2020/7/25,2020/7/31,TX,Texas,48273,1,2,1,1324
2020/8/23,2020/8/27,TX,Texas,48273,1,2,2,1324
2015/12/26,2016/1/21,TX,Texas,48275,0,1,1,1325
2018/9/10,2018/11/2,TX,Texas,48275,0,1,1,1326
2019/2/14,2019/2/15,CA,California,,0,1,1,1327
2014/9/7,2014/9/9,AZ,Arizona,4012,0,1,1,1329
2020/7/25,2020/7/31,TX,Texas,48283,0,1,1,1330
2012/8/26,2012/9/10,LA,Louisiana,,0,1,1,1333
2016/3/8,2016/4/8,LA,Louisiana,,0,1,1,1334
2020/6/5,2020/6/9,LA,Louisiana,,1,7,1,1335
2020/8/22,2020/8/27,LA,Louisiana,,1,7,2,1335
2020/9/13,2020/9/16,LA,Louisiana,,1,7,3,1335
2020/10/6,2020/10/10,LA,Louisiana,,1,7,4,1335
2020/10/26,2020/10/29,LA,Louisiana,,1,7,5,1335
2021/8/26,2021/9/3,LA,Louisiana,,1,7,6,1335
2021/9/12,2021/9/18,LA,Louisiana,,1,7,7,1335
2012/6/23,2012/7/26,FL,Florida,12067,0,1,1,1337
2016/8/31,2016/9/11,FL,Florida,12067,1,4,1,1338
2017/9/4,2017/10/18,FL,Florida,12067,1,4,2,1338
2018/10/7,2018/10/19,FL,Florida,12067,1,4,3,1338
2019/8/28,2019/9/9,FL,Florida,12067,1,4,4,1338
2021/7/4,2021/7/8,FL,Florida,12067,1,2,1,1339
2021/8/13,2021/8/19,FL,Florida,12067,1,2,2,1339
2022/9/23,2022/11/4,FL,Florida,12067,1,2,1,1340
2022/11/7,2022/11/30,FL,Florida,12067,1,2,2,1340
2019/2/22,2019/8/23,MS,Mississippi,28071,1,2,1,1343
2020/4/12,2020/4/12,MS,Mississippi,28071,1,2,2,1343
2021/8/28,2021/9/1,MS,Mississippi,28071,0,1,1,1344
2012/8/26,2012/9/10,LA,Louisiana,22055,0,1,1,1346
2016/8/11,2016/8/31,LA,Louisiana,22055,1,2,1,1347
2017/8/28,2017/9/10,LA,Louisiana,22055,1,2,2,1347
2019/7/10,2019/7/15,LA,Louisiana,22055,1,9,1,1348
2020/6/5,2020/6/9,LA,Louisiana,22055,1,9,2,1348
2020/8/22,2020/8/27,LA,Louisiana,22055,1,9,3,1348
2020/9/13,2020/9/16,LA,Louisiana,22055,1,9,4,1348
2020/10/6,2020/10/10,LA,Louisiana,22055,1,9,5,1348
2020/10/26,2020/10/29,LA,Louisiana,22055,1,9,6,1348
2021/5/17,2021/5/21,LA,Louisiana,22055,1,9,7,1348
2021/8/26,2021/9/3,LA,Louisiana,22055,1,9,8,1348
2021/9/12,2021/9/18,LA,Louisiana,22055,1,9,9,1348
2011/4/25,2011/7/7,LA,Louisiana,22057,1,3,1,1350
2011/9/1,2011/9/5,LA,Louisiana,22057,1,3,2,1350
2012/8/26,2012/9/10,LA,Louisiana,22057,1,3,3,1350
2016/3/8,2016/4/8,LA,Louisiana,22057,0,1,1,1351
2017/8/28,2017/9/10,LA,Louisiana,22057,1,2,1,1352
2017/10/5,2017/10/8,LA,Louisiana,22057,1,2,2,1352
2019/7/10,2019/7/15,LA,Louisiana,22057,1,9,1,1353
2020/6/5,2020/6/9,LA,Louisiana,22057,1,9,2,1353
2020/8/22,2020/8/27,LA,Louisiana,22057,1,9,3,1353
2020/9/13,2020/9/16,LA,Louisiana,22057,1,9,4,1353
2020/10/6,2020/10/10,LA,Louisiana,22057,1,9,5,1353
2020/10/26,2020/10/29,LA,Louisiana,22057,1,9,6,1353
2021/5/17,2021/5/21,LA,Louisiana,22057,1,9,7,1353
2021/8/26,2021/9/3,LA,Louisiana,22057,1,9,8,1353
2021/9/12,2021/9/18,LA,Louisiana,22057,1,9,9,1353
2017/1/3,2017/1/12,CA,California,6033,1,2,1,1354
2017/2/1,2017/2/23,CA,California,6033,1,2,2,1354
2019/2/24,2019/3/1,CA,California,6033,0,1,1,1355
2016/10/3,2016/10/19,FL,Florida,12069,1,2,1,1358
2017/9/4,2017/10/18,FL,Florida,12069,1,2,2,1358
2019/8/28,2019/9/9,FL,Florida,12069,0,1,1,1359
2021/7/4,2021/7/8,FL,Florida,12069,0,1,1,1360
2022/9/23,2022/11/4,FL,Florida,12069,1,2,1,1361
2022/11/7,2022/11/30,FL,Florida,12069,1,2,2,1361
2014/4/28,2014/5/5,AL,Alabama,1075,0,1,1,1364
2015/12/23,2015/12/31,AL,Alabama,1075,0,1,1,1365
2017/9/8,2017/9/14,AL,Alabama,1075,0,1,1,1366
2019/2/19,2019/3/20,AL,Alabama,1075,1,3,1,1367
2020/2/5,2020/3/6,AL,Alabama,1075,1,3,2,1367
2020/9/14,2020/9/16,AL,Alabama,1075,1,3,3,1367
2015/12/22,2016/1/13,GA,Georgia,13171,0,1,1,1370
2017/9/7,2017/9/20,GA,Georgia,13171,0,1,1,1371
2018/10/9,2018/10/23,GA,Georgia,13171,0,1,1,1372
2012/8/26,2012/9/11,MS,Mississippi,28073,1,2,1,1374
2013/2/10,2013/2/22,MS,Mississippi,28073,1,2,2,1374
2016/3/9,2016/3/29,MS,Mississippi,28073,1,2,1,1375
2017/1/20,2017/1/21,MS,Mississippi,28073,1,2,2,1375
2020/8/23,2020/8/29,MS,Mississippi,28073,1,4,1,1376
2020/9/14,2020/9/17,MS,Mississippi,28073,1,4,2,1376
2020/10/27,2020/10/29,MS,Mississippi,28073,1,4,3,1376
2021/8/28,2021/9/1,MS,Mississippi,28073,1,4,4,1376
2015/5/4,2015/6/22,TX,Texas,48277,1,2,1,1378
2016/3/7,2016/3/29,TX,Texas,48277,1,2,2,1378
2015/12/26,2016/1/21,TX,Texas,48279,0,1,1,1380
2015/10/1,2015/10/23,SC,South Carolina,45057,1,5,1,1381
2016/10/4,2016/10/30,SC,South Carolina,45057,1,5,2,1381
2017/9/6,2017/9/13,SC,South Carolina,45057,1,5,3,1381
2018/9/8,2018/10/8,SC,South Carolina,45057,1,5,4,1381
2019/8/31,2019/9/6,SC,South Carolina,45057,1,5,5,1381
2022/9/25,2022/10/4,SC,South Carolina,45057,0,1,1,1382
2017/9/7,2017/9/20,GA,Georgia,13173,0,1,1,1384
2018/10/9,2018/10/23,GA,Georgia,13173,0,1,1,1385
2017/1/3,2017/1/12,CA,California,6035,1,2,1,1386
2017/2/1,2017/2/23,CA,California,6035,1,2,2,1386
2017/9/8,2017/9/14,AL,Alabama,1077,0,1,1,1389
2020/9/14,2020/9/16,AL,Alabama,1077,0,1,1,1390
2012/8/26,2012/9/11,MS,Mississippi,28075,0,1,1,1392
2017/1/20,2017/1/21,MS,Mississippi,28075,0,1,1,1393
2021/8/28,2021/9/1,MS,Mississippi,28075,0,1,1,1394
2017/9/7,2017/9/20,GA,Georgia,13175,0,1,1,1396
2018/10/9,2018/10/23,GA,Georgia,13175,0,1,1,1397
2015/10/1,2015/10/23,SC,South Carolina,45059,1,5,1,1398
2016/10/4,2016/10/30,SC,South Carolina,45059,1,5,2,1398
2017/9/6,2017/9/13,SC,South Carolina,45059,1,5,3,1398
2018/9/8,2018/10/8,SC,South Carolina,45059,1,5,4,1398
2019/8/31,2019/9/6,SC,South Carolina,45059,1,5,5,1398
2022/9/25,2022/10/4,SC,South Carolina,45059,0,1,1,1399
2017/8/23,2017/9/15,TX,Texas,48285,0,1,1,1401
2015/12/23,2015/12/31,AL,Alabama,1079,0,1,1,1404
2017/9/8,2017/9/14,AL,Alabama,1079,0,1,1,1405
2020/9/14,2020/9/16,AL,Alabama,1079,0,1,1,1406
2012/8/26,2012/9/11,MS,Mississippi,28077,0,1,1,1408
2016/3/9,2016/3/29,MS,Mississippi,28077,0,1,1,1409
2020/4/12,2020/4/12,MS,Mississippi,28077,1,6,1,1410
2020/4/22,2020/4/23,MS,Mississippi,28077,1,6,2,1410
2020/8/23,2020/8/29,MS,Mississippi,28077,1,6,3,1410
2020/9/14,2020/9/17,MS,Mississippi,28077,1,6,4,1410
2020/10/7,2020/10/11,MS,Mississippi,28077,1,6,5,1410
2021/8/28,2021/9/1,MS,Mississippi,28077,1,6,6,1410
2014/9/15,2014/9/26,NM,New Mexico,35025,0,1,1,1411
2012/8/26,2012/9/11,MS,Mississippi,28079,0,1,1,1413
2014/4/28,2014/5/3,MS,Mississippi,28079,0,1,1,1414
2016/3/9,2016/3/29,MS,Mississippi,28079,0,1,1,1415
2019/10/26,2019/10/26,MS,Mississippi,28079,1,2,1,1416
2020/4/12,2020/4/12,MS,Mississippi,28079,1,2,2,1416
2021/8/28,2021/9/1,MS,Mississippi,28079,0,1,1,1417
2014/4/28,2014/5/5,AL,Alabama,1081,0,1,1,1420
2015/12/23,2015/12/31,AL,Alabama,1081,0,1,1,1421
2017/9/8,2017/9/14,AL,Alabama,1081,0,1,1,1422
2019/3/3,2019/3/3,AL,Alabama,1081,0,1,1,1423
2020/9/14,2020/9/16,AL,Alabama,1081,0,1,1,1424
2012/6/23,2012/7/26,FL,Florida,12071,0,1,1,1426
2017/9/4,2017/10/18,FL,Florida,12071,0,1,1,1427
2019/8/28,2019/9/9,FL,Florida,12071,0,1,1,1428
2021/7/4,2021/7/8,FL,Florida,12071,0,1,1,1429
2022/9/23,2022/11/4,FL,Florida,12071,1,2,1,1430
2022/11/7,2022/11/30,FL,Florida,12071,1,2,2,1430
2017/9/7,2017/9/20,GA,Georgia,13177,0,1,1,1432
2018/10/9,2018/10/23,GA,Georgia,13177,0,1,1,1433
2014/4/28,2014/5/3,MS,Mississippi,28081,0,1,1,1436
2019/2/22,2019/8/23,MS,Mississippi,28081,1,2,1,1437
2019/10/26,2019/10/26,MS,Mississippi,28081,1,2,2,1437
2021/8/28,2021/9/1,MS,Mississippi,28081,0,1,1,1438
2015/10/1,2015/10/23,SC,South Carolina,45061,1,5,1,1439
2016/10/4,2016/10/30,SC,South Carolina,45061,1,5,2,1439
2017/9/6,2017/9/13,SC,South Carolina,45061,1,5,3,1439
2018/9/8,2018/10/8,SC,South Carolina,45061,1,5,4,1439
2019/8/31,2019/9/6,SC,South Carolina,45061,1,5,5,1439
2022/9/25,2022/10/4,SC,South Carolina,45061,0,1,1,1440
2015/5/4,2015/6/22,TX,Texas,48287,1,2,1,1441
2016/5/22,2016/6/24,TX,Texas,48287,1,2,2,1441
2017/8/23,2017/9/15,TX,Texas,48287,0,1,1,1442
2016/3/9,2016/3/29,MS,Mississippi,28083,0,1,1,1445
2019/2/22,2019/8/23,MS,Mississippi,28083,1,2,1,1446
2020/2/10,2020/2/18,MS,Mississippi,28083,1,2,2,1446
2021/8/28,2021/9/1,MS,Mississippi,28083,0,1,1,1447
2016/8/31,2016/9/11,FL,Florida,12073,1,4,1,1449
2017/9/4,2017/10/18,FL,Florida,12073,1,4,2,1449
2018/10/7,2018/10/19,FL,Florida,12073,1,4,3,1449
2019/8/28,2019/9/9,FL,Florida,12073,1,4,4,1449
2021/8/13,2021/8/19,FL,Florida,12073,0,1,1,1450
2022/9/23,2022/11/4,FL,Florida,12073,1,2,1,1451
2022/11/7,2022/11/30,FL,Florida,12073,1,2,2,1451
2015/5/4,2015/6/22,TX,Texas,48289,1,3,1,1453
2015/12/26,2016/1/21,TX,Texas,48289,1,3,2,1453
2016/5/22,2016/6/24,TX,Texas,48289,1,3,3,1453
2020/8/23,2020/8/27,TX,Texas,48289,0,1,1,1454
2012/6/23,2012/7/26,FL,Florida,12075,0,1,1,1456
2016/8/31,2016/9/11,FL,Florida,12075,1,4,1,1457
2017/9/4,2017/10/18,FL,Florida,12075,1,4,2,1457
2018/10/7,2018/10/19,FL,Florida,12075,1,4,3,1457
2019/8/28,2019/9/9,FL,Florida,12075,1,4,4,1457
2020/11/7,2020/11/12,FL,Florida,12075,1,3,1,1458
2021/7/4,2021/7/8,FL,Florida,12075,1,3,2,1458
2021/8/13,2021/8/19,FL,Florida,12075,1,3,3,1458
2022/9/23,2022/11/4,FL,Florida,12075,1,2,1,1459
2022/11/7,2022/11/30,FL,Florida,12075,1,2,2,1459
2015/10/1,2015/10/23,SC,South Carolina,45063,1,5,1,1460
2016/10/4,2016/10/30,SC,South Carolina,45063,1,5,2,1460
2017/9/6,2017/9/13,SC,South Carolina,45063,1,5,3,1460
2018/9/8,2018/10/8,SC,South Carolina,45063,1,5,4,1460
2019/8/31,2019/9/6,SC,South Carolina,45063,1,5,5,1460
2022/9/25,2022/10/4,SC,South Carolina,45063,0,1,1,1461
2012/6/23,2012/7/26,FL,Florida,12077,0,1,1,1463
2016/8/31,2016/9/11,FL,Florida,12077,1,4,1,1464
2017/9/4,2017/10/18,FL,Florida,12077,1,4,2,1464
2018/10/7,2018/10/19,FL,Florida,12077,1,4,3,1464
2019/8/28,2019/9/9,FL,Florida,12077,1,4,4,1464
2020/9/14,2020/9/28,FL,Florida,12077,1,2,1,1465
2021/8/13,2021/8/19,FL,Florida,12077,1,2,2,1465
2022/9/23,2022/11/4,FL,Florida,12077,1,2,1,1466
2022/11/7,2022/11/30,FL,Florida,12077,1,2,2,1466
2016/10/4,2016/10/15,GA,Georgia,13179,1,2,1,1467
2017/9/7,2017/9/20,GA,Georgia,13179,1,2,2,1467
2018/10/9,2018/10/23,GA,Georgia,13179,1,2,1,1468
2019/8/29,2019/9/7,GA,Georgia,13179,1,2,2,1468
2015/5/4,2015/6/22,TX,Texas,48291,1,4,1,1471
2015/10/22,2015/10/31,TX,Texas,48291,1,4,2,1471
2016/4/17,2016/4/30,TX,Texas,48291,1,4,3,1471
2016/5/22,2016/6/24,TX,Texas,48291,1,4,4,1471
2017/8/23,2017/9/15,TX,Texas,48291,0,1,1,1472
2019/9/17,2019/9/23,TX,Texas,48291,1,2,1,1473
2020/8/23,2020/8/27,TX,Texas,48291,1,2,2,1473
2014/4/28,2014/5/5,AL,Alabama,1083,0,1,1,1476
2017/9/8,2017/9/14,AL,Alabama,1083,0,1,1,1477
2020/2/5,2020/3/6,AL,Alabama,1083,1,2,1,1478
2020/9/14,2020/9/16,AL,Alabama,1083,1,2,2,1478
2016/3/7,2016/3/29,TX,Texas,48293,0,1,1,1479
2017/9/7,2017/9/20,GA,Georgia,13181,0,1,1,1480
2018/10/9,2018/10/23,GA,Georgia,13181,0,1,1,1481
2012/8/26,2012/9/11,MS,Mississippi,28085,0,1,1,1483
2016/3/9,2016/3/29,MS,Mississippi,28085,0,1,1,1484
2020/8/23,2020/8/29,MS,Mississippi,28085,1,4,1,1485
2020/9/14,2020/9/17,MS,Mississippi,28085,1,4,2,1485
2020/10/7,2020/10/11,MS,Mississippi,28085,1,4,3,1485
2021/8/28,2021/9/1,MS,Mississippi,28085,1,4,4,1485
2012/6/22,2012/7/12,NM,New Mexico,35027,0,1,1,1488
2013/9/9,2013/9/22,NM,New Mexico,35027,1,3,1,1489
2014/7/27,2014/8/5,NM,New Mexico,35027,1,3,2,1489
2014/9/15,2014/9/26,NM,New Mexico,35027,1,3,3,1489
2012/8/26,2012/9/10,LA,Louisiana,22061,0,1,1,1491
2016/3/8,2016/4/8,LA,Louisiana,22061,0,1,1,1492
2019/4/24,2019/4/25,LA,Louisiana,22061,0,1,1,1493
2020/6/5,2020/6/9,LA,Louisiana,22061,1,7,1,1494
2020/8/22,2020/8/27,LA,Louisiana,22061,1,7,2,1494
2020/9/13,2020/9/16,LA,Louisiana,22061,1,7,3,1494
2020/10/6,2020/10/10,LA,Louisiana,22061,1,7,4,1494
2020/10/26,2020/10/29,LA,Louisiana,22061,1,7,5,1494
2021/8/26,2021/9/3,LA,Louisiana,22061,1,7,6,1494
2021/9/12,2021/9/18,LA,Louisiana,22061,1,7,7,1494
2020/7/25,2020/7/31,TX,Texas,48297,0,1,1,1496
2012/8/26,2012/9/10,LA,Louisiana,22063,1,2,1,1498
2013/1/8,2013/1/17,LA,Louisiana,22063,1,2,2,1498
2016/3/8,2016/4/8,LA,Louisiana,22063,1,4,1,1499
2016/8/11,2016/8/31,LA,Louisiana,22063,1,4,2,1499
2017/2/7,2017/2/7,LA,Louisiana,22063,1,4,3,1499
2017/10/5,2017/10/8,LA,Louisiana,22063,1,4,4,1499
2019/7/10,2019/7/15,LA,Louisiana,22063,1,8,1,1500
2020/6/5,2020/6/9,LA,Louisiana,22063,1,8,2,1500
2020/8/22,2020/8/27,LA,Louisiana,22063,1,8,3,1500
2020/9/13,2020/9/16,LA,Louisiana,22063,1,8,4,1500
2020/10/6,2020/10/10,LA,Louisiana,22063,1,8,5,1500
2020/10/26,2020/10/29,LA,Louisiana,22063,1,8,6,1500
2021/8/26,2021/9/3,LA,Louisiana,22063,1,8,7,1500
2021/9/12,2021/9/18,LA,Louisiana,22063,1,8,8,1500
2018/9/10,2018/11/2,TX,Texas,48299,0,1,1,1501
2016/10/4,2016/10/15,GA,Georgia,13183,1,2,1,1502
2017/9/7,2017/9/20,GA,Georgia,13183,1,2,2,1502
2018/10/9,2018/10/23,GA,Georgia,13183,1,2,1,1503
2019/8/29,2019/9/7,GA,Georgia,13183,1,2,2,1503
2011/8/19,2011/8/24,NM,New Mexico,35028,1,2,1,1504
2012/6/22,2012/7/12,NM,New Mexico,35028,1,2,2,1504
2013/9/9,2013/9/22,NM,New Mexico,35028,0,1,1,1505
2017/1/18,2017/1/23,CA,California,6037,0,1,1,1507
2015/12/23,2015/12/31,AL,Alabama,1085,0,1,1,1511
2017/9/8,2017/9/14,AL,Alabama,1085,1,2,1,1512
2017/10/6,2017/10/10,AL,Alabama,1085,1,2,2,1512
2020/9/14,2020/9/16,AL,Alabama,1085,1,2,1,1513
2020/10/28,2020/10/29,AL,Alabama,1085,1,2,2,1513
2017/1/21,2017/1/22,GA,Georgia,13185,1,2,1,1515
2017/9/7,2017/9/20,GA,Georgia,13185,1,2,2,1515
2018/10/9,2018/10/23,GA,Georgia,13185,0,1,1,1516
2014/4/28,2014/5/3,MS,Mississippi,28087,0,1,1,1518
2019/2/22,2019/8/23,MS,Mississippi,28087,0,1,1,1519
2021/8/28,2021/9/1,MS,Mississippi,28087,0,1,1,1520
2015/5/4,2015/6/22,TX,Texas,48303,1,2,1,1523
2015/12/26,2016/1/21,TX,Texas,48303,1,2,2,1523
2017/9/7,2017/9/20,GA,Georgia,13187,0,1,1,1525
2020/10/29,2020/10/29,GA,Georgia,13187,1,2,1,1526
2021/3/25,2021/3/26,GA,Georgia,13187,1,2,2,1526
2013/7/23,2013/7/28,NM,New Mexico,35029,0,1,1,1527
2015/5/4,2015/6/22,TX,Texas,48305,0,1,1,1529
2015/12/23,2015/12/31,AL,Alabama,1087,0,1,1,1532
2017/9/8,2017/9/14,AL,Alabama,1087,1,2,1,1533
2017/10/6,2017/10/10,AL,Alabama,1087,1,2,2,1533
2020/2/5,2020/3/6,AL,Alabama,1087,1,2,1,1534
2020/9/14,2020/9/16,AL,Alabama,1087,1,2,2,1534
2015/12/22,2016/1/13,GA,Georgia,13193,0,1,1,1535
2017/9/7,2017/9/20,GA,Georgia,13193,0,1,1,1536
2018/10/9,2018/10/23,GA,Georgia,13193,0,1,1,1537
2017/9/8,2017/9/14,AL,Alabama,1089,0,1,1,1541
2019/2/19,2019/3/20,AL,Alabama,1089,0,1,1,1542
2020/9/14,2020/9/16,AL,Alabama,1089,0,1,1,1543
2012/6/23,2012/7/26,FL,Florida,12079,0,1,1,1545
2016/8/31,2016/9/11,FL,Florida,12079,1,4,1,1546
2017/9/4,2017/10/18,FL,Florida,12079,1,4,2,1546
2018/10/7,2018/10/19,FL,Florida,12079,1,4,3,1546
2019/8/28,2019/9/9,FL,Florida,12079,1,4,4,1546
2021/7/4,2021/7/8,FL,Florida,12079,0,1,1,1547
2022/9/23,2022/11/4,FL,Florida,12079,1,2,1,1548
2022/11/7,2022/11/30,FL,Florida,12079,1,2,2,1548
2017/9/7,2017/9/20,GA,Georgia,13195,0,1,1,1549
2012/8/26,2012/9/11,MS,Mississippi,28089,0,1,1,1551
2014/4/28,2014/5/3,MS,Mississippi,28089,0,1,1,1552
2020/10/7,2020/10/11,MS,Mississippi,28089,1,2,1,1553
2021/8/28,2021/9/1,MS,Mississippi,28089,1,2,2,1553
2015/5/4,2015/6/22,TX,Texas,48313,1,3,1,1555
2016/3/7,2016/3/29,TX,Texas,48313,1,3,2,1555
2016/5/22,2016/6/24,TX,Texas,48313,1,3,3,1555
2017/8/23,2017/9/15,TX,Texas,48313,1,2,1,1556
2018/9/10,2018/11/2,TX,Texas,48313,1,2,2,1556
2020/8/23,2020/8/27,TX,Texas,48313,0,1,1,1557
2012/8/26,2012/9/10,LA,Louisiana,22065,1,2,1,1560
2013/1/8,2013/1/17,LA,Louisiana,22065,1,2,2,1560
2016/3/8,2016/4/8,LA,Louisiana,22065,0,1,1,1561
2020/6/5,2020/6/9,LA,Louisiana,22065,1,7,1,1562
2020/8/22,2020/8/27,LA,Louisiana,22065,1,7,2,1562
2020/9/13,2020/9/16,LA,Louisiana,22065,1,7,3,1562
2020/10/6,2020/10/10,LA,Louisiana,22065,1,7,4,1562
2020/10/26,2020/10/29,LA,Louisiana,22065,1,7,5,1562
2021/8/26,2021/9/3,LA,Louisiana,22065,1,7,6,1562
2021/9/12,2021/9/18,LA,Louisiana,22065,1,7,7,1562
2012/6/23,2012/7/26,FL,Florida,12081,0,1,1,1564
2016/8/31,2016/9/11,FL,Florida,12081,1,4,1,1565
2017/9/4,2017/10/18,FL,Florida,12081,1,4,2,1565
2018/10/7,2018/10/19,FL,Florida,12081,1,4,3,1565
2019/8/28,2019/9/9,FL,Florida,12081,1,4,4,1565
2020/11/7,2020/11/12,FL,Florida,12081,1,3,1,1566
2021/7/4,2021/7/8,FL,Florida,12081,1,3,2,1566
2021/8/13,2021/8/19,FL,Florida,12081,1,3,3,1566
2022/9/23,2022/11/4,FL,Florida,12081,1,2,1,1567
2022/11/7,2022/11/30,FL,Florida,12081,1,2,2,1567
2017/9/8,2017/9/14,AL,Alabama,1091,1,2,1,1570
2017/10/6,2017/10/10,AL,Alabama,1091,1,2,2,1570
2020/9/14,2020/9/16,AL,Alabama,1091,1,2,1,1571
2020/10/28,2020/10/29,AL,Alabama,1091,1,2,2,1571
2014/9/7,2014/9/9,AZ,Arizona,4013,0,1,1,1572
2017/1/3,2017/1/12,CA,California,6041,1,2,1,1573
2017/2/1,2017/2/23,CA,California,6041,1,2,2,1573
2019/2/13,2019/2/15,CA,California,6041,1,2,1,1574
2019/2/24,2019/3/1,CA,California,6041,1,2,2,1574
2015/12/23,2015/12/31,AL,Alabama,1093,0,1,1,1578
2017/9/8,2017/9/14,AL,Alabama,1093,0,1,1,1579
2019/2/19,2019/3/20,AL,Alabama,1093,1,3,1,1580
2020/2/5,2020/3/6,AL,Alabama,1093,1,3,2,1580
2020/9/14,2020/9/16,AL,Alabama,1093,1,3,3,1580
2016/8/31,2016/9/11,FL,Florida,12083,1,3,1,1582
2016/10/3,2016/10/19,FL,Florida,12083,1,3,2,1582
2017/9/4,2017/10/18,FL,Florida,12083,1,3,3,1582
2019/8/28,2019/9/9,FL,Florida,12083,0,1,1,1583
2020/11/7,2020/11/12,FL,Florida,12083,1,2,1,1584
2021/7/4,2021/7/8,FL,Florida,12083,1,2,2,1584
2022/9/23,2022/11/4,FL,Florida,12083,1,2,1,1585
2022/11/7,2022/11/30,FL,Florida,12083,1,2,2,1585
2015/12/22,2016/1/13,GA,Georgia,13197,0,1,1,1586
2017/9/7,2017/9/20,GA,Georgia,13197,0,1,1,1587
2018/10/9,2018/10/23,GA,Georgia,13197,0,1,1,1588
2012/8/26,2012/9/11,MS,Mississippi,28091,1,2,1,1590
2013/2/10,2013/2/22,MS,Mississippi,28091,1,2,2,1590
2014/12/23,2014/12/23,MS,Mississippi,28091,0,1,1,1591
2016/3/9,2016/3/29,MS,Mississippi,28091,0,1,1,1592
2018/12/27,2018/12/28,MS,Mississippi,28091,1,7,1,1593
2019/10/26,2019/10/26,MS,Mississippi,28091,1,7,2,1593
2020/2/10,2020/2/18,MS,Mississippi,28091,1,7,3,1593
2020/8/23,2020/8/29,MS,Mississippi,28091,1,7,4,1593
2020/9/14,2020/9/17,MS,Mississippi,28091,1,7,5,1593
2020/10/7,2020/10/11,MS,Mississippi,28091,1,7,6,1593
2021/8/28,2021/9/1,MS,Mississippi,28091,1,7,7,1593
2015/10/1,2015/10/23,SC,South Carolina,45067,1,5,1,1594
2016/10/4,2016/10/30,SC,South Carolina,45067,1,5,2,1594
2017/9/6,2017/9/13,SC,South Carolina,45067,1,5,3,1594
2018/9/8,2018/10/8,SC,South Carolina,45067,1,5,4,1594
2019/8/31,2019/9/6,SC,South Carolina,45067,1,5,5,1594
2022/9/25,2022/10/4,SC,South Carolina,45067,0,1,1,1595
2016/3/7,2016/3/29,TX,Texas,48315,0,1,1,1597
2020/8/23,2020/8/27,TX,Texas,48315,0,1,1,1598
2017/2/1,2017/2/23,CA,California,6043,0,1,1,1599
2019/2/13,2019/2/15,CA,California,6043,1,2,1,1600
2019/2/24,2019/3/1,CA,California,6043,1,2,2,1600
2015/10/1,2015/10/23,SC,South Carolina,45069,1,6,1,1602
2016/10/4,2016/10/30,SC,South Carolina,45069,1,6,2,1602
2017/9/6,2017/9/13,SC,South Carolina,45069,1,6,3,1602
2018/9/8,2018/10/8,SC,South Carolina,45069,1,6,4,1602
2019/8/31,2019/9/6,SC,South Carolina,45069,1,6,5,1602
2020/4/12,2020/4/13,SC,South Carolina,45069,1,6,6,1602
2022/9/25,2022/10/4,SC,South Carolina,45069,0,1,1,1603
2015/12/23,2015/12/31,AL,Alabama,1095,0,1,1,1606
2017/9/8,2017/9/14,AL,Alabama,1095,0,1,1,1607
2020/4/12,2020/4/13,AL,Alabama,1095,1,2,1,1608
2020/9/14,2020/9/16,AL,Alabama,1095,1,2,2,1608
2015/12/23,2015/12/28,MS,Mississippi,28093,0,1,1,1611
2021/8/28,2021/9/1,MS,Mississippi,28093,0,1,1,1612
2012/8/27,2012/8/29,FL,Florida,12085,0,1,1,1614
2016/10/3,2016/10/19,FL,Florida,12085,1,2,1,1615
2017/9/4,2017/10/18,FL,Florida,12085,1,2,2,1615
2019/8/28,2019/9/9,FL,Florida,12085,1,2,1,1616
